client_id,path,sentence,up_votes,down_votes,age,gender,accents,locale,segment
8bb68f05ae148f774e1a43068fdcbe62752fa5562b16fb714dee543066912677c5b03320d2116b9135a73f30eed557dd48c00f017380205d9b91250a6753148c,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20756931.mp3,"""De ôfrûne jierren hawwe se in fikse kwaliteitsslach makke.""",2,0,unknown,unknown,unknown,fy-NL,unknown
95543d261a29bf7801cb83b7dc5c9c68e88cd6518ffb208d48b5b2a1ed0cb6607ea0c0bdef1a9c880be4cc8cc0c99cafc02d8531dc72db5790092e85efb43e62,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23788864.mp3,"""Ik ferfeel my hjir en der komt net ien mear op besite.""",2,0,unknown,unknown,unknown,fy-NL,unknown
7a685f096d4371847ba52526c5dc63763bacde9a17d35da6777f244e9dc44acbf241bd6e0d7618d9ab3d08dee13d3b6136cee5370b72032c573720ef9a5e5a16,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24729050.mp3,"""Al myn freonen hâlde fan kompjûterspultsjes.""",2,0,thirties,male,unknown,fy-NL,unknown
efda00cc4b2526ba0559df115d860a56385479d1457b63ec857fd47d5da961f10d714c3653b75f0858808233b64c72201b163cc801922871a186aebcadd4bfe6,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21428182.mp3,"""Wat binne dyn hobbys?""",2,0,unknown,unknown,unknown,fy-NL,unknown
541d455d0860609b8e656846476a17607b288a98eb811f59110b7ae1c0a5274978af300ae02225f1762907835aaf355f7d2362f39ed0eb9115d2c0784898b37f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24401029.mp3,"""Album ôfdraaie.""",2,0,fifties,male,unknown,fy-NL,unknown
7c38ad269df6320109a2f0c926e37c580cba02edbe9a4ab357530cfe740b998652897ac1a0a0942d7a6226287f9eec52c285e22e7523055196b729a47e12410b,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21489960.mp3,"""De polysje docht ûndersyk nei de krekte tadracht fan it ûngelok.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21541738.mp3,"""Ik kin oer myn ûndersiken net folle fertelle oan famyljeleden en kollega's.""",2,0,sixties,female,unknown,fy-NL,unknown
25582548f4135909bac93021c99510789a9468f1abe47f8ab97add53a5a756162a72cfc82c61671041a1828e2d32d2fad413cf09e4113c6b21711209a5093aaf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24674011.mp3,"""De dyk is ôfsletten.""",2,0,unknown,unknown,unknown,fy-NL,unknown
cde746387952406aac67fc0e6ac06d567239875eb4e989ee0ce4de431d1c97b73af5432baf33b3887137e77194dd6cabde8467bf81c3e32a0d6950f3ed35951d,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21565738.mp3,"""It pear wie sûnt ein juny mei fakânsje.""",2,0,fifties,female,unknown,fy-NL,unknown
77388fdb0fa1f6e9610f0117fcb4a8c65e292a5219553321b77b36f43a3797b9af92e41176112a79deef97e92b9b0d4b087d1c6c17aa9a9ff450d06fe1e93ad5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_22241706.mp3,"""It spyt my.""",2,0,unknown,unknown,unknown,fy-NL,unknown
74decd83c3fc3a48d049e07379ca145f30815b64b413202dd7704ae51b35be9b5f2ce89ed25c563f2eba3709a70b241dc40ec648f6d2c2493a8a569cb3bb9f42,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_28316025.mp3,"""Undernimmers en ynwenners binne poer om't it skealik is foar it toerisme.""",2,0,unknown,unknown,unknown,fy-NL,unknown
baa23f88208eba61520a03dd285c9308b4140908aa4fc09c201fba034156c4667230e83a94f973c376ee939aa87fc5f0e6bdf59dedec27f2aee6d0832ea787cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24667870.mp3,"""Bewenners kinne oant twa jannewaarje beswier oantekenje.""",2,0,unknown,unknown,unknown,fy-NL,unknown
25582548f4135909bac93021c99510789a9468f1abe47f8ab97add53a5a756162a72cfc82c61671041a1828e2d32d2fad413cf09e4113c6b21711209a5093aaf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24674646.mp3,"""Ik ha de minister withoefaak befrege oer it grutte jildynklauwen fan de top.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ad4e68e3cbef5ed9c1abff1752e4e0ada4b8110cdd7e5c43181068e3f84bc8097cf85cbf1414ade486754b65ba6f40af2672d8b12948ea43d3695a4fa87c9e3e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21101425.mp3,"""Hy kin it net foarinoar hâlde mei de holle.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21452910.mp3,"""It behannelprogramma duorret tolve wiken.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fd2b26246cb5d2d044f044ba73488940e14aeb0c1c756abaf87bf01581478182ce3801b22c9ffdd931bc1e5d39acaea4af5dfbc28ea4b79c2387554971415da7,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24714923.mp3,"""Wat hat se allegear dien om model te wurden?""",2,1,fifties,male,unknown,fy-NL,unknown
77388fdb0fa1f6e9610f0117fcb4a8c65e292a5219553321b77b36f43a3797b9af92e41176112a79deef97e92b9b0d4b087d1c6c17aa9a9ff450d06fe1e93ad5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_22343568.mp3,"""As in jongfaam har eare ferliest, krijt se dy nea ofte nimmer werom.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21535504.mp3,"""Ik sjoch it net sa sitten.""",2,0,unknown,unknown,unknown,fy-NL,unknown
3ca9ef5b64693b9b1a6b12df5ac95fc1469bd1e8c5107d97250cbc19ac7bb9ec10eb476c12d050fff685a78501431d22a0bab1151cebc31f6f0e6a243cdd2a89,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20760896.mp3,"""Wy rûnen om it hûs hinne om de foargevel te bewûnderjen.""",2,0,unknown,unknown,unknown,fy-NL,unknown
8872b0d2c86328fe45efb1a45dd5ec62c9a51b4e6b7c4ce115bb51dfe30645a98707520c4124d0c9a517a869b45baca3a15ced7559a6bc604be7866d3e4b1592,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24668692.mp3,"""Tillefyzje op stil.""",2,1,unknown,unknown,unknown,fy-NL,unknown
c85c8772e9a2d3445a9ad177dbc1a4a1a7b1cc6938e2cf7e2c40f82b04a8f96b298ffaae237a047da98703832a4e10490bf4adfc0ac65f7ac733c9492892256f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21662723.mp3,"""Arjen kin it noch wolris fier bringe.""",2,0,unknown,unknown,unknown,fy-NL,unknown
5c8ea1c99b1b84542f9e628361d9c8ac7f5559e16d74847d6590caaead89139e53f743c89d597e74f803511addaa9d03797a38052b67a5fb21882c4c046b0d6e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21451943.mp3,"""Nei in oere wie it fjoer ûnder kontrôle.""",2,1,unknown,unknown,unknown,fy-NL,unknown
f8c92a5c12da258a4a676299161a4a1cb9c4be536f7401af7bbb1b413e2ae406c68a5db71b976ed964cc7eebef55bef67febe8deb3777e36e9b37324aa4cd699,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20768799.mp3,"""De âlden brieken har de holle oer wat se dwaan moasten.""",2,0,unknown,unknown,unknown,fy-NL,unknown
783827e1bac6390a2d26f9b4cfa16b1c8a8a71c7724318575777d605f829159fa1cc1bfdbb5b46c382e332b99524a2fe64462aa0defe0f58755cfc44be3fffb9,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21634493.mp3,"""Ik ha absolút gjin fertrouwen mear yn him.""",2,0,sixties,female,unknown,fy-NL,unknown
d623031d70284609b6448f194fd4a36c83cfc5dfe12b7b19c1e12f89274b5d1aec46d1688b85124b54b56eba0c02ae1cf78145da392623a6420a17d8b9f2252f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24760770.mp3,"""De ynformaasjejûn dy't moandei hâlden wurde soe, koe net trochgean.""",2,0,unknown,unknown,unknown,fy-NL,unknown
25582548f4135909bac93021c99510789a9468f1abe47f8ab97add53a5a756162a72cfc82c61671041a1828e2d32d2fad413cf09e4113c6b21711209a5093aaf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24674617.mp3,"""Dy is spitigernôch net mear beskikber.""",2,1,unknown,unknown,unknown,fy-NL,unknown
74decd83c3fc3a48d049e07379ca145f30815b64b413202dd7704ae51b35be9b5f2ce89ed25c563f2eba3709a70b241dc40ec648f6d2c2493a8a569cb3bb9f42,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_28315892.mp3,"""Stel breedte yn op sân yn kolom alve.""",2,0,unknown,unknown,unknown,fy-NL,unknown
afb4a4caf061bbf605e0c61d4bd65202e5af8f33df75994736e1502f438d20653245ca77056eed5c88f969684b1a5987aaae5e203f03650922408afbbfe9489a,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21714699.mp3,"""Dizze planken binne skave, drûge, frij fan kearnhout en fan de heechste kwaliteit.""",2,0,fifties,male,unknown,fy-NL,unknown
77388fdb0fa1f6e9610f0117fcb4a8c65e292a5219553321b77b36f43a3797b9af92e41176112a79deef97e92b9b0d4b087d1c6c17aa9a9ff450d06fe1e93ad5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21656774.mp3,"""Dit slagget sa net, der moatte oare middels brûkt wurde.""",2,0,unknown,unknown,unknown,fy-NL,unknown
18d624a18537ea2915b23a03c934ab925f48a7b4cbe70b5bb191d9fd3b8d3f3c77370cd93ff6c1b7b4bc60cdabf052377971ce08577b8d731fbd63cb03ca9b20,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_28060165.mp3,"""Fergrutsje de letters mei achttjin punten.""",2,0,unknown,unknown,unknown,fy-NL,unknown
c1f2af71b742d91d9a83a052ca3111573ddc00483738c94e9db1c9f71fb8d2fb0a280c1725463e807c3ca883c7954635b52ece1debc0bc992279e358e131c8f1,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21413831.mp3,"""We wolle in kuiertocht meitsje yn de natuer.""",2,0,fourties,female,unknown,fy-NL,unknown
2e28277dd4ef9861cce10b4b5c95b7609af573d6b377474e55f1869f9fe7300a3604a6895a3f963911cca9697aa043faeca84a6e2f29cd3b930652ad81e3050f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23807852.mp3,"""Eartiids duorre it in ivichheid om mei in firma útein te setten.""",2,1,unknown,unknown,unknown,fy-NL,unknown
afb4a4caf061bbf605e0c61d4bd65202e5af8f33df75994736e1502f438d20653245ca77056eed5c88f969684b1a5987aaae5e203f03650922408afbbfe9489a,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21714738.mp3,"""Sko nei lofts.""",2,0,fifties,male,unknown,fy-NL,unknown
3066c363c971494ec1c9609d25db5f5ca90c95282e009580864d9bf6f0f9c80960fd283b699b57af4d0c963910bd6d60b1ea7f13c07ef75fb0c903c11313a361,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21818568.mp3,"""De rûmte waard de ôfrûne moannen flink ferboud.""",2,1,fifties,female,unknown,fy-NL,unknown
43564ce486fe4a1e34789f47ea535b8ac2ed4e225dd2ccd00f5061818d012a14930d60b9704021fe7f1e1ddad6a76ab6731e2486f5bd6c26fbcd0add5b1ae34b,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21488923.mp3,"""Der kaam in grutter ferlet fan iepenloftrekreaasje op snein.""",2,0,sixties,male,unknown,fy-NL,unknown
18d624a18537ea2915b23a03c934ab925f48a7b4cbe70b5bb191d9fd3b8d3f3c77370cd93ff6c1b7b4bc60cdabf052377971ce08577b8d731fbd63cb03ca9b20,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24675150.mp3,"""De operasjonger hat in jacht út Snits kocht.""",3,0,sixties,female,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_22980042.mp3,"""De plysje hat in fjoerwapen en kompjûterskiven yn beslach naam.""",2,0,sixties,female,unknown,fy-NL,unknown
baa23f88208eba61520a03dd285c9308b4140908aa4fc09c201fba034156c4667230e83a94f973c376ee939aa87fc5f0e6bdf59dedec27f2aee6d0832ea787cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24703787.mp3,"""It besit fan ûnbewurke diamanten is dêr ferbean.""",2,0,unknown,unknown,unknown,fy-NL,unknown
baa23f88208eba61520a03dd285c9308b4140908aa4fc09c201fba034156c4667230e83a94f973c376ee939aa87fc5f0e6bdf59dedec27f2aee6d0832ea787cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24667807.mp3,"""Froulju soene neffens it Nederlânske adelsrjocht gjin blau bloed trochjaan kinne.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fd6f174fe45574b47da5f5b9f627bb55607f2b9093c46153b518a04c7784e0513deca75b6881f8a3614332515f9c901ee693b047bfa4ec4936b6355296cb821e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21479633.mp3,"""As it net wier is, is it dochs goed betocht.""",2,0,fourties,female,unknown,fy-NL,unknown
baa23f88208eba61520a03dd285c9308b4140908aa4fc09c201fba034156c4667230e83a94f973c376ee939aa87fc5f0e6bdf59dedec27f2aee6d0832ea787cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24674573.mp3,"""Untskoattelje dizze rige.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d6c3edc02c5a2614e06bce6be35c3a6c3b31cb852bc7cb2eee40c5971dc57d7040c4e519a89eb5d026268c0a3ac850193c0f1c5642b9eeab58cb9b35bc8f1ca2,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_26344738.mp3,"""De winner fan it toernoai wint ûnder oare in auto.""",2,0,fourties,female,unknown,fy-NL,unknown
4dbda06b0ad0e34e30286ac1adfc9ca2f4f2865b1d5e613cb0584f68d79931c20868c32e6d7593f28e46b57384f6e071bbaf31e2a82cc837fa0dd42db6db784e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23783984.mp3,"""Dat boek kostet fjouwer euro.""",2,0,unknown,unknown,unknown,fy-NL,unknown
6b32e4c794283d92c442aa74568762cd5c9665051e38832cdace82d360fd568817ba0ccb38787acebd042c376a2d0c120eb5b409547cd2c450701f763f085b03,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24700828.mp3,"""Sneontemiddei is in bekende reisboekeskriuwer te gast yn de nije biblioteek.""",2,0,unknown,unknown,unknown,fy-NL,unknown
3ca9ef5b64693b9b1a6b12df5ac95fc1469bd1e8c5107d97250cbc19ac7bb9ec10eb476c12d050fff685a78501431d22a0bab1151cebc31f6f0e6a243cdd2a89,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20760811.mp3,"""It gebou fan de basisskoalle is al mear as hûndert jier âld.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fd6f174fe45574b47da5f5b9f627bb55607f2b9093c46153b518a04c7784e0513deca75b6881f8a3614332515f9c901ee693b047bfa4ec4936b6355296cb821e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21477607.mp3,"""Se moat har hús ferkeapje.""",2,0,fourties,female,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21669607.mp3,"""Mei fjouwer man foarmen se in ketting om my nei boppen ta te lûken.""",2,0,sixties,female,unknown,fy-NL,unknown
1b80208a9136636c1e5302faf1038176d2d11e24142350865f98f187c3d7b0458fc47e5e962a0303d1b4c451dc434460003d79512dba6985c1219925bfda7546,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24689491.mp3,"""De minsken witte net dat de fotograaf ek tekeningen en skilderijen makke hat.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ec966391108d5af1ee69d2a2ec72adc4e35eb0e67af94e07b4c3fda680480f7121ca546b1162b51a096514d6343d005500c52754b2181dd8a7aa70308ef0f5cc,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23691747.mp3,"""Meitsje dat kursyf.""",2,0,fourties,male,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21508810.mp3,"""De brommer waard werombrocht by de rjochtmjittige eigener.""",2,0,unknown,unknown,unknown,fy-NL,unknown
17fa732cc4daa4e391489587e8256c9d8aef01ec878b1859094d63ad17852c22fc200b47d88050cb5f3ff3565b4e907adc70616211b5e120cffc6092f97be475,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_27708589.mp3,"""Do hast dyn jierdei op woansdei.""",2,0,sixties,female,unknown,fy-NL,unknown
3ca9ef5b64693b9b1a6b12df5ac95fc1469bd1e8c5107d97250cbc19ac7bb9ec10eb476c12d050fff685a78501431d22a0bab1151cebc31f6f0e6a243cdd2a89,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20760841.mp3,"""Foar de boer wie it faak in hiele stap om jild te lienen.""",2,0,unknown,unknown,unknown,fy-NL,unknown
c7eb622824eff055a9439058869b39f01f2b3188696e04fe14c7a08e6b9e426c9c37d976a61726bc525314ca2bd1429b4e27cc3dfe00ef514537773e03479cf5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23878390.mp3,"""Mei dy auto wie er de nacht fan de moard nei hús ta riden.""",2,0,unknown,unknown,unknown,fy-NL,unknown
581251914ca5d3eeb5de368076aecc0fb67f77facc6df38a62cad5cd309cc0b97bdd6fd2ad5ee355982275cace3d4403ee09cecdd5618dcfa90af1a9f9fc7153,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21436536.mp3,"""Wy sjogge hjir no gjin heide mear.""",2,1,twenties,female,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20824756.mp3,"""It waard hieltiten dúdliker.""",2,0,unknown,unknown,unknown,fy-NL,unknown
32be2d1e0fb4f91d5780895ae0a23ba8375a06bd2c138053d854e6f5eb32496ac9da1ac170b100af76742a35c5072573ed7f2eba751ff5ccd0646c6a48ce4900,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23797292.mp3,"""As in jongfaam har eare ferliest, krijt se dy nea ofte nimmer werom.""",2,0,sixties,female,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21552032.mp3,"""Leafst soe ik mei dy earne hinne ride dêr't wy rêstich prate kinne.""",2,0,unknown,unknown,unknown,fy-NL,unknown
f61a1318220ea2e68ec33534ef26649d12c8f738bedccb0295be3e53cc5f031c08d705e8d7630512d9c3320828392a52d941528fd177977cfbab865af1d552d5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21729589.mp3,"""Dêr soest in oere oer fertelle kinne, wol in hele dei.""",2,0,thirties,female,unknown,fy-NL,unknown
32be2d1e0fb4f91d5780895ae0a23ba8375a06bd2c138053d854e6f5eb32496ac9da1ac170b100af76742a35c5072573ed7f2eba751ff5ccd0646c6a48ce4900,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23813917.mp3,"""De einleazens fan dizze reis wurket my swier op 'e senuwen.""",2,1,sixties,female,unknown,fy-NL,unknown
c1f2af71b742d91d9a83a052ca3111573ddc00483738c94e9db1c9f71fb8d2fb0a280c1725463e807c3ca883c7954635b52ece1debc0bc992279e358e131c8f1,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21413813.mp3,"""De hurdfytser besocht fuort te kommen út it peloton, mar hy waard wer weromhelle.""",2,0,fourties,female,unknown,fy-NL,unknown
